"","GEOID","County","State","Year","Race","Population","Householder","head.rate"
"1596","55101","Racine County","Wisconsin",2014,"Asian",2328,706,0.303264604810997
"1597","55101","Racine County","Wisconsin",2014,"NH_White",143728,60299,0.419535511521763
"1598","55101","Racine County","Wisconsin",2014,"Hispanic",23487,5907,0.251500830246519
"1599","55101","Racine County","Wisconsin",2014,"Other",13842,3030,0.218899003034244
"1600","55101","Racine County","Wisconsin",2014,"NH",171552,69171,0.403207190822608
"1601","55127","Walworth County","Wisconsin",2014,"All",102920,39846,0.387155071900505
"1602","55127","Walworth County","Wisconsin",2014,"White",96486,38389,0.397871193748316
"1603","55127","Walworth County","Wisconsin",2014,"Black",1004,231,0.2300796812749
"1604","55127","Walworth County","Wisconsin",2014,"Asian",858,163,0.18997668997669
"1605","55127","Walworth County","Wisconsin",2014,"NH_White",88460,36513,0.412762830657924
"1606","55127","Walworth County","Wisconsin",2014,"Hispanic",11020,2596,0.23557168784029
"1607","55127","Walworth County","Wisconsin",2014,"Other",4572,1063,0.232502187226597
"1608","55127","Walworth County","Wisconsin",2014,"NH",91900,37250,0.405331882480958
"1609","55059","Kenosha County","Wisconsin",2014,"All",167268,62573,0.374088289451658
"1610","55059","Kenosha County","Wisconsin",2014,"White",146220,56605,0.387122144713445
"1611","55059","Kenosha County","Wisconsin",2014,"Black",11947,3699,0.309617477190927
"1612","55059","Kenosha County","Wisconsin",2014,"Asian",2381,686,0.288114237715246
"1613","55059","Kenosha County","Wisconsin",2014,"NH_White",129261,52377,0.405203425627219
"1614","55059","Kenosha County","Wisconsin",2014,"Hispanic",20448,5148,0.251760563380282
"1615","55059","Kenosha County","Wisconsin",2014,"Other",6720,1583,0.235565476190476
"1616","55059","Kenosha County","Wisconsin",2014,"NH",146820,57425,0.391125187304182
"1617","17201","Winnebago County","Illinois",2015,"All",290439,113912,0.39220628083694
"1618","17201","Winnebago County","Illinois",2015,"White",228788,94353,0.412403622567617
"1619","17201","Winnebago County","Illinois",2015,"Black",36402,12884,0.353936596890281
"1620","17201","Winnebago County","Illinois",2015,"Asian",7223,2188,0.302921223868199
"1621","17201","Winnebago County","Illinois",2015,"NH_White",206488,88562,0.428896594475224
"1622","17201","Winnebago County","Illinois",2015,"Hispanic",34122,8930,0.261707988980716
"1623","17201","Winnebago County","Illinois",2015,"Other",18026,4487,0.248918229224454
"1624","17201","Winnebago County","Illinois",2015,"NH",256317,104982,0.409578763796393
"1625","17007","Boone County","Illinois",2015,"All",53851,18129,0.336651129969731
"1626","17007","Boone County","Illinois",2015,"White",47072,16502,0.350569340584636
"1627","17007","Boone County","Illinois",2015,"Black",1191,303,0.254408060453401
"1628","17007","Boone County","Illinois",2015,"Asian",703,217,0.308677098150782
"1629","17007","Boone County","Illinois",2015,"NH_White",40227,14873,0.369726800407686
"1630","17007","Boone County","Illinois",2015,"Hispanic",10974,2603,0.237197011117186
"1631","17007","Boone County","Illinois",2015,"Other",4885,1107,0.22661207778915
"1632","17007","Boone County","Illinois",2015,"NH",42877,15526,0.362105557758239
"1633","17103","Lee County","Illinois",2015,"All",35027,13517,0.385902303936963
"1634","17103","Lee County","Illinois",2015,"White",31940,13024,0.407764558547276
"1635","17103","Lee County","Illinois",2015,"Black",1782,140,0.0785634118967452
"1636","17103","Lee County","Illinois",2015,"Asian",257,75,0.291828793774319
"1637","17103","Lee County","Illinois",2015,"NH_White",30523,12729,0.41702978082102
"1638","17103","Lee County","Illinois",2015,"Hispanic",1975,437,0.22126582278481
"1639","17103","Lee County","Illinois",2015,"Other",1048,278,0.265267175572519
"1640","17103","Lee County","Illinois",2015,"NH",33052,13080,0.39574004598814
"1641","17097","Lake County","Illinois",2015,"All",702898,242426,0.344894991876488
"1642","17097","Lake County","Illinois",2015,"White",565671,202903,0.358694364745585
"1643","17097","Lake County","Illinois",2015,"Black",48875,16828,0.344306905370844
"1644","17097","Lake County","Illinois",2015,"Asian",47681,14283,0.299553281181183
"1645","17097","Lake County","Illinois",2015,"NH_White",448118,174758,0.389982102928247
"1646","17097","Lake County","Illinois",2015,"Hispanic",145475,34492,0.237099157930916
"1647","17097","Lake County","Illinois",2015,"Other",40671,8412,0.206830419709375
"1648","17097","Lake County","Illinois",2015,"NH",557423,207934,0.373027306013566
"1649","17141","Ogle County","Illinois",2015,"All",52397,20731,0.395652422848636
"1650","17141","Ogle County","Illinois",2015,"White",49821,20080,0.403042893558941
"1651","17141","Ogle County","Illinois",2015,"Black",593,196,0.330522765598651
"1652","17141","Ogle County","Illinois",2015,"Asian",181,62,0.342541436464088
"1653","17141","Ogle County","Illinois",2015,"NH_White",46089,19173,0.415999479268372
"1654","17141","Ogle County","Illinois",2015,"Hispanic",4919,1175,0.238869688961171
"1655","17141","Ogle County","Illinois",2015,"Other",1802,393,0.218091009988901
"1656","17141","Ogle County","Illinois",2015,"NH",47478,19556,0.411896036058806
"1657","17089","Kane County","Illinois",2015,"All",524886,172479,0.328602782318446
"1658","17089","Kane County","Illinois",2015,"White",381618,137543,0.360420630054138
"1659","17089","Kane County","Illinois",2015,"Black",29106,8859,0.304370232941661
"1660","17089","Kane County","Illinois",2015,"Asian",19392,5305,0.273566419141914
"1661","17089","Kane County","Illinois",2015,"NH_White",305352,119135,0.390156278655453
"1662","17089","Kane County","Illinois",2015,"Hispanic",163756,37899,0.231435794718972
"1663","17089","Kane County","Illinois",2015,"Other",94770,20772,0.219183285849953
"1664","17089","Kane County","Illinois",2015,"NH",361130,134580,0.372663583751004
"1665","17037","DeKalb County","Illinois",2015,"All",104345,37269,0.357170923379175
"1666","17037","DeKalb County","Illinois",2015,"White",87370,32796,0.375369119835184
"1667","17037","DeKalb County","Illinois",2015,"Black",7215,2237,0.31004851004851
"1668","17037","DeKalb County","Illinois",2015,"Asian",2551,724,0.283810270482164
"1669","17037","DeKalb County","Illinois",2015,"NH_White",81773,31726,0.387976471451457
"1670","17037","DeKalb County","Illinois",2015,"Hispanic",11111,2344,0.210962109621096
"1671","17037","DeKalb County","Illinois",2015,"Other",7209,1512,0.209737827715356
"1672","17037","DeKalb County","Illinois",2015,"NH",93234,34925,0.374595104790098
"1673","17197","Will County","Illinois",2015,"All",683995,223640,0.326961454396596
"1674","17197","Will County","Illinois",2015,"White",511671,176653,0.345247238948465
"1675","17197","Will County","Illinois",2015,"Black",75835,24670,0.32531153161469
"1676","17197","Will County","Illinois",2015,"Asian",34222,9430,0.275553737361931
"1677","17197","Will County","Illinois",2015,"NH_White",448959,162867,0.362765865034446
"1678","17197","Will County","Illinois",2015,"Hispanic",111709,24532,0.21960629850773
"1679","17197","Will County","Illinois",2015,"Other",62267,12887,0.206963560152248
"1680","17197","Will County","Illinois",2015,"NH",572286,199108,0.347916950615601
"1681","17063","Grundy County","Illinois",2015,"All",50277,18492,0.367802374843368
"1682","17063","Grundy County","Illinois",2015,"White",47413,17834,0.376141564549807
"1683","17063","Grundy County","Illinois",2015,"Black",731,263,0.359781121751026
"1684","17063","Grundy County","Illinois",2015,"Asian",359,78,0.217270194986072
"1685","17063","Grundy County","Illinois",2015,"NH_White",44058,17131,0.388828362612919
"1686","17063","Grundy County","Illinois",2015,"Hispanic",4505,957,0.212430632630411
"1687","17063","Grundy County","Illinois",2015,"Other",1774,317,0.17869222096956
"1688","17063","Grundy County","Illinois",2015,"NH",45772,17535,0.383094468233855
"1689","17091","Kankakee County","Illinois",2015,"All",112221,40880,0.364281195141729
"1690","17091","Kankakee County","Illinois",2015,"White",90068,34068,0.378247546298352
"1691","17091","Kankakee County","Illinois",2015,"Black",16863,5529,0.327877601850205
"1692","17091","Kankakee County","Illinois",2015,"Asian",1248,314,0.251602564102564
"1693","17091","Kankakee County","Illinois",2015,"NH_White",81441,31986,0.392750580174605
"1694","17091","Kankakee County","Illinois",2015,"Hispanic",10803,2664,0.246598167175785
"1695","17091","Kankakee County","Illinois",2015,"Other",4042,969,0.239732805541811
"1696","17091","Kankakee County","Illinois",2015,"NH",101418,38216,0.376816738646
"1697","17043","DuPage County","Illinois",2015,"All",930412,338083,0.363369131094612
"1698","17043","DuPage County","Illinois",2015,"White",739000,279958,0.378833558863329
"1699","17043","DuPage County","Illinois",2015,"Black",43798,16177,0.369354765057765
"1700","17043","DuPage County","Illinois",2015,"Asian",100760,30596,0.303652242953553
"1701","17043","DuPage County","Illinois",2015,"NH_White",638010,254729,0.399255497562734
"1702","17043","DuPage County","Illinois",2015,"Hispanic",129549,32442,0.250422620012505
"1703","17043","DuPage County","Illinois",2015,"Other",46854,11352,0.242284543475477
"1704","17043","DuPage County","Illinois",2015,"NH",800863,305641,0.381639556328611
"1705","17099","LaSalle County","Illinois",2015,"All",112579,44242,0.392986258538449
"1706","17099","LaSalle County","Illinois",2015,"White",105932,42940,0.405354378280406
"1707","17099","LaSalle County","Illinois",2015,"Black",2770,458,0.165342960288809
"1708","17099","LaSalle County","Illinois",2015,"Asian",759,158,0.208168642951252
"1709","17099","LaSalle County","Illinois",2015,"NH_White",97790,41016,0.41942938950813
"1710","17099","LaSalle County","Illinois",2015,"Hispanic",9856,2343,0.237723214285714
"1711","17099","LaSalle County","Illinois",2015,"Other",3118,686,0.220012828736369
"1712","17099","LaSalle County","Illinois",2015,"NH",102723,41899,0.407883336740555
"1713","17031","Cook County","Illinois",2015,"All",5236393,1942959,0.371049117207207
"1714","17031","Cook County","Illinois",2015,"White",2976501,1192631,0.400682210420894
"1715","17031","Cook County","Illinois",2015,"Black",1255823,462944,0.36863793703412
"1716","17031","Cook County","Illinois",2015,"Asian",354652,121272,0.341946471470625
"1717","17031","Cook County","Illinois",2015,"NH_White",2256002,996995,0.441930016019489
"1718","17031","Cook County","Illinois",2015,"Hispanic",1295026,338918,0.26170748695393
"1719","17031","Cook County","Illinois",2015,"Other",649417,166112,0.255786343751395
"1720","17031","Cook County","Illinois",2015,"NH",3941367,1604041,0.406975803065282
"1721","17111","McHenry County","Illinois",2015,"All",307357,109491,0.3562339559535
"1722","17111","McHenry County","Illinois",2015,"White",281119,103130,0.366855317498995
"1723","17111","McHenry County","Illinois",2015,"Black",4137,1002,0.242204496011603
"1724","17111","McHenry County","Illinois",2015,"Asian",8095,2352,0.290549722050649
"1725","17111","McHenry County","Illinois",2015,"NH_White",253736,96745,0.381282119998739
"1726","17111","McHenry County","Illinois",2015,"Hispanic",37205,8354,0.224539712404247
"1727","17111","McHenry County","Illinois",2015,"Other",14006,3007,0.214693702698843
"1728","17111","McHenry County","Illinois",2015,"NH",270152,101137,0.374370724629098
"1729","17093","Kendall County","Illinois",2015,"All",120036,38516,0.320870405545003
"1730","17093","Kendall County","Illinois",2015,"White",100576,33365,0.331739182309895
"1731","17093","Kendall County","Illinois",2015,"Black",7831,2338,0.298557016983782
"1732","17093","Kendall County","Illinois",2015,"Asian",3861,1052,0.272468272468272
"1733","17093","Kendall County","Illinois",2015,"NH_White",86912,29953,0.344635953608247
"1734","17093","Kendall County","Illinois",2015,"Hispanic",19965,5045,0.252692211369897
"1735","17093","Kendall County","Illinois",2015,"Other",7768,1761,0.226699279093718
"1736","17093","Kendall County","Illinois",2015,"NH",100071,33471,0.3344725245076
"1737","18091","LaPorte County","Indiana",2015,"All",111280,43004,0.386448598130841
"1738","18091","LaPorte County","Indiana",2015,"White",93488,38093,0.407464059558446
"1739","18091","LaPorte County","Indiana",2015,"Black",12101,3607,0.298074539294273
"1740","18091","LaPorte County","Indiana",2015,"Asian",556,218,0.392086330935252
"1741","18091","LaPorte County","Indiana",2015,"NH_White",89437,37254,0.416539016290797
"1742","18091","LaPorte County","Indiana",2015,"Hispanic",6635,1499,0.225923134890731
"1743","18091","LaPorte County","Indiana",2015,"Other",5135,1086,0.211489776046738
"1744","18091","LaPorte County","Indiana",2015,"NH",104645,41505,0.396626690238425
"1745","18089","Lake County","Indiana",2015,"All",491596,183314,0.37289562974475
"1746","18089","Lake County","Indiana",2015,"White",303471,118013,0.388877355661661
"1747","18089","Lake County","Indiana",2015,"Black",122177,47153,0.385940070553377
"1748","18089","Lake County","Indiana",2015,"Asian",6661,1879,0.282089776309863
"1749","18089","Lake County","Indiana",2015,"NH_White",269262,107798,0.400346131277343
"1750","18089","Lake County","Indiana",2015,"Hispanic",87085,25234,0.289762875351668
"1751","18089","Lake County","Indiana",2015,"Other",59287,16269,0.274410916389765
"1752","18089","Lake County","Indiana",2015,"NH",404511,158080,0.390792833816633
"1753","18127","Porter County","Indiana",2015,"All",166570,62103,0.37283424386144
"1754","18127","Porter County","Indiana",2015,"White",153248,58373,0.380905460430152
"1755","18127","Porter County","Indiana",2015,"Black",5701,1881,0.329942115418348
"1756","18127","Porter County","Indiana",2015,"Asian",2403,730,0.303786933000416
"1757","18127","Porter County","Indiana",2015,"NH_White",140793,55037,0.390907218398642
"1758","18127","Porter County","Indiana",2015,"Hispanic",15371,3997,0.260035131091016
"1759","18127","Porter County","Indiana",2015,"Other",5218,1119,0.214449980835569
"1760","18127","Porter County","Indiana",2015,"NH",151199,58106,0.38430148347542
"1761","55059","Kenosha County","Wisconsin",2015,"All",167738,62330,0.37159141041386
"1762","55059","Kenosha County","Wisconsin",2015,"White",146732,56482,0.384933075266472
"1763","55059","Kenosha County","Wisconsin",2015,"Black",12381,3621,0.292464259752847
"1764","55059","Kenosha County","Wisconsin",2015,"Asian",2337,677,0.289687633718442
"1765","55059","Kenosha County","Wisconsin",2015,"NH_White",129010,51915,0.402410665839857
"1766","55059","Kenosha County","Wisconsin",2015,"Hispanic",20837,5452,0.261649949608869
"1767","55059","Kenosha County","Wisconsin",2015,"Other",6288,1550,0.246501272264631
"1768","55059","Kenosha County","Wisconsin",2015,"NH",146901,56878,0.387185927937863
"1769","55101","Racine County","Wisconsin",2015,"All",194895,75183,0.385761563919033
"1770","55101","Racine County","Wisconsin",2015,"White",157544,64024,0.406388056669883
"1771","55101","Racine County","Wisconsin",2015,"Black",21574,7380,0.342078427737091
"1772","55101","Racine County","Wisconsin",2015,"Asian",2316,619,0.26727115716753
"1773","55101","Racine County","Wisconsin",2015,"NH_White",142862,60080,0.420545701446151
"1774","55101","Racine County","Wisconsin",2015,"Hispanic",23900,6359,0.266066945606695
